video_link,video_views,video_title,channel_url,creator_name,creator_gender,total_channel_subcribers,total_channel_views,duration_of_video,duration_in_seconds,date_of_video_upload,no_of_likes,language_of_the_video,subtitle,video_description,hashtags,no_of_comments,date_of_the_last_comment,maximum_quality_of_the_video,no_of_videos_the_channel,no_of_playlist,premiered_or_not,community_engagement_(posts_per_week),intern_who_collected_the_data,duration_in_minutes,upload_year,upload_month,upload_weekday,length_category
https://www.youtube.com/watch?v=4MVHi96NZls,6349738,Every Outfit Hailey Bieber Wears in a Week,Vogue - YouTube,Vogue,Company,12100000,3600496171,00:09:06,546,2020-10-30,223000,English,yes,Yes,0,4157,2020-10-30,1080p,2872,113,No,1,Rahul Singh,9,2020,October,Friday,Short
https://www.youtube.com/watch?v=4oT2WupNkGg,2482051,My favorite authors most accessible book to date,https://www.youtube.com/c/billgates,Bill Gates,Male,2910000,374382821,00:02:09,129,2021-03-08,24000,English,yes,Yes,0,0,2021-03-08,1080p,566,37,Yes,0,prateek,2,2021,March,Monday,Supershort
https://www.youtube.com/watch?v=4rT6UJlJ0f0,696197,5 Creative Layout Techniques with InDesign and Photoshop,Yes I'm a Designer - YouTube,Martin Perhiniak,Male,564000,23449558,00:17:35,1055,2020-05-11,29000,English,yes,Yes,0,320,2020-05-11,1080p,647,37,No,0,Rahul Singh,18,2020,May,Monday,Medium
https://www.youtube.com/watch?v=4VF0XURygo0,626871,Dance & Celebration | Laddu Auction and Nimajjan,https://www.youtube.com/c/SushmaKiron,Sushma Kiron,Female,700000,297733462,00:16:57,1017,2022-09-20,9900,Telugu,no,Yes,0,476,2022-09-20,2160p,501,28,Yes,12,Akhil Teja,17,2022,September,Tuesday,Medium
https://www.youtube.com/watch?v=4weR8ODzCRQ,1345202,Call of Duty Modern Warfare 2: Official Gameplay Trailer | Summer Game Fest 2022,https://www.youtube.com/c/IGN,IGN,Company,16900000,14835705155,00:07:40,460,2022-06-10,22000,English,no,Yes,3,1500,2022-06-10,2160p,150697,9,No,42,Syed safdar,8,2022,June,Friday,Short
https://www.youtube.com/watch?v=5eY_12X3mWM,2443779,Washing Machine | My Village Show Comedy,https://www.youtube.com/c/MyVillageShow,My Village Show,Male,2500000,692106406,00:19:34,1174,2022-06-13,89000,Telugu,yes,Yes,0,1438,2022-06-13,2160p,233,27,No,1,Akhil Teja,20,2022,June,Monday,Medium
https://www.youtube.com/watch?v=5FAGZ33QrT4,8883607,Security Check - Standup Comedy,Varun Grover - YouTube,Varun Grover,Male,9510000,63609990,00:07:28,448,2021-03-05,434000,Hindi,no,Yes,0,9399,2021-03-05,1080p,11,0,Yes,0,Rahul Singh,7,2021,March,Friday,Short
https://www.youtube.com/watch?v=5Mh3o886qpg,4238915,How do SSDs Work? | How does your Smartphone store data?,Branch Education - YouTube,Branch Education,Company,776000,36,00:17:54,1074,2020-05-09,166000,English,yes,Yes,0,6447,2020-05-09,1080p,166000,5,Yes,0,Rahul Singh,18,2020,May,Saturday,Medium
https://www.youtube.com/watch?v=5TfFVWWPw4s&t=10s,3762579,Classroom Sothanaigal 3 | Micset,https://www.youtube.com/c/MicSet_official,Sri Ram,Male,7610000,457011932,00:10:08,608,2022-09-21,176000,Tamil,yes,Yes,0,4054,2022-09-21,1080p,44,6,No,3,Thinesh,10,2022,September,Wednesday,Short
https://www.youtube.com/watch?v=5UMCrq-bBCg,45332993,Taylor Swift ft. Chris Stapleton - I Bet You Think About Me (Taylor's Version),https://www.youtube.com/c/TaylorSwift,Taylor Swift,Female,47500000,25906311446,00:06:15,375,2021-11-15,1500000,English,yes,Yes,3,46497,2021-11-15,1080p,426,54,Yes,0,Syed safdar,6,2021,November,Monday,Short
https://www.youtube.com/watch?v=5uzB4z4iN0g,76310,Tableau Projects For Practice With Examples,Simplilearn - YouTube,Simplilearn,Company,20400000,246600359,00:01:12,72,2021-02-17,1100,English,yes,Yes,0,279,2021-02-17,1080p,4576,63,No,69,Rahul Singh,1,2021,February,Wednesday,Supershort
https://www.youtube.com/watch?v=670ZGMBjrPI,11034838,The 48 Laws of Power,illacertus - YouTube,illacertus,Male,456000,29400394,00:29:18,1758,2017-03-02,8100,English,yes,Yes,0,8167,2017-03-02,1080p,96,6,No,0,Rahul Singh,29,2017,March,Thursday,Medium
https://www.youtube.com/watch?v=68kjt7aEjEU,12288,Are Stress & Worry Hurting Your Sleep? Here's How to Get More Sleep,https://www.youtube.com/c/MedCircle,Medcircle,Company,1200000,128283412,00:04:59,299,2019-05-25,369,English,yes,Yes,0,30,2019-05-25,1080p,349,63,Yes,3,prateek,5,2019,May,Saturday,Short
https://www.youtube.com/watch?v=6dnqGrSKudM,3556375,DJI - This is DJI Mavic 3,DJI - YouTube,DJI,Company,14300000,403300344,00:04:08,248,2021-11-05,74000,English,yes,Yes,3,3300,2021-11-05,1080p,1099,90,No,9,Rahul Singh,4,2021,November,Friday,Short
https://www.youtube.com/watch?v=6Htn1x-_-is,65010839,"Alan Walker, Sabrina Carpenter & Farruko - On My Way",Farruko - YouTube,Carlos Efren Reyes Rosado,Male,18100000,8637278122,00:03:36,216,2019-05-10,741000,English,no,Yes,3,19071,2019-05-10,1080p,316,18,No,0,Rahul Singh,4,2019,May,Friday,Short
https://www.youtube.com/watch?v=6iO6XhbVQfs,1049688,How This Humanoid Robot Was Made,WIRED - YouTube,WIRED,Company,9690000,3194952098,00:07:36,456,2022-02-22,31000,English,yes,Yes,0,2248,2022-02-22,1080p,3436,56,No,0,Rahul Singh,8,2022,February,Tuesday,Short
https://www.youtube.com/watch?v=6lBqYInBldk,1342429,How Power Query Will Change the Way You Use Excel,Leila Gharani - YouTube,Leila Gharani,Female,10910000,162667679,00:09:01,541,2020-06-25,20000,English,yes,Yes,0,935,2020-06-25,1080p,467,54,No,1,Rahul Singh,9,2020,June,Thursday,Short
https://www.youtube.com/watch?v=6OoEXMpldWg,2801403,Ryan Reynolds Speech Will Leave You SPEECHLESS  Best Life Advice,https://www.youtube.com/c/MotivationMentors,Motivation Mentors,Company,76100,13508260,00:08:20,500,2022-02-01,55000,English,yes,Yes,2,1667,2022-02-01,1080p,56,2,No,5,Syed safdar,8,2022,February,Tuesday,Short
https://www.youtube.com/watch?v=6Pm0Mn0-jYU,7728343,Why Finland And Denmark Are Happier Than The U.S.,CNBC Make It - YouTube,CNBC Make I,Company,1040000,238976515,00:25:44,1544,2020-01-09,131000,English,yes,Yes,3,18306,2020-01-09,1080p,2209,52,No,5,Rahul Singh,26,2020,January,Thursday,Medium
https://www.youtube.com/watch?v=6tUWYXe9qbY,25799360,This Car Is Alive!,https://www.youtube.com/c/SupercarBlondie,Alex,Female,9640000,1985196029,00:06:46,406,2019-06-27,627000,English,yes,Yes,0,25343,2019-06-27,1080p,591,14,No,4,Syed safdar,7,2019,June,Thursday,Short
https://www.youtube.com/watch?v=74cVT_tUpck,56385391,Coke Studio Season 12 | Wohi Khuda Hai,Coke Studio - YouTube,Atif Aslam,Male,13200000,3416920219,00:06:56,416,2019-10-11,880000,Hindi,yes,Yes,2,49714,2019-10-11,1080p,531,86,No,1,Rahul Singh,7,2019,October,Friday,Short
https://www.youtube.com/watch?v=7CgXm2ZveHs,766,Byjus | Difference Inside vs Direct vs Centre Sale | BDA sale department 2022 #bda #byjus,https://www.youtube.com/channel/UC-g3NYy2viNMUjE4xrilJGw,World Of Hemant,Male,34,19181,00:02:57,177,2022-04-09,13,Hindi,no,Yes,11,15,2022-04-09,1080p,29,0,No,0,prateek,3,2022,April,Saturday,Short
https://www.youtube.com/watch?v=7EGD9edu-ls,21175732,I Attended Spider-Man : No Way Home Premiere | Ashish Chanchlani | LA vlog,https://www.youtube.com/c/ashishchanchlanivines,Ashish Chanchlani,Male,28700000,4104120507,00:17:43,1063,2021-12-15,2000000,Hindi,no,Yes,3,49215,2021-12-15,1080p,147,18,No,0,Syed safdar,18,2021,December,Wednesday,Medium
https://www.youtube.com/watch?v=7EqXMwreN9Q,22966,Celebrating 120 Years of Excellence | Triumph Motorcycles,https://www.youtube.com/c/OfficialTriumph,Official Triumph Motorcycles,Company,143000,33272922,00:01:26,86,2022-05-05,911,English,no,Yes,0,48,2022-05-05,1080p,590,32,No,0,Akhil Teja,1,2022,May,Thursday,Supershort
https://www.youtube.com/watch?v=-7Fno5pNS68,5052,How to take care of our pond.,https://www.youtube.com/c/JonJandaiLifeisEasy,Jon Jandai Life Is Easy,Male,155000,12263799,00:11:47,707,2022-09-19,205,English,yes,Yes,0,12,2022-09-19,1080p,255,9,No,0,prateek,12,2022,September,Monday,Medium
https://www.youtube.com/watch?v=7ndU9sk9q14,3014644,Michael Jackson - Beat it @ghetto.spider,https://www.youtube.com/c/GhettoSpider,Ghetto Spider,Male,447000,95737920,00:04:16,256,2022-07-05,92000,English,no,Yes,0,5239,2022-07-05,1080p,45,2,No,1,prateek,4,2022,July,Tuesday,Short
https://www.youtube.com/watch?v=7sSJtScnsjE,149444,Anatomy of a Magazine Layout Part 1 - 15 Terms and Definitions,Yes I'm a Designer - YouTube,Martin Perhiniak,Male,564000,23449558,00:14:22,862,2020-07-06,4800,English,yes,Yes,0,65,2020-07-06,1080p,647,37,No,0,Rahul Singh,14,2020,July,Monday,Medium
https://www.youtube.com/watch?v=7XUyhRbJpWU,9954,Talasi Abbi Falls | Hidden Waterfalls In Forest,https://www.youtube.com/c/SathishEregowda,Sathish Eregowda,Male,72100,7785571,00:08:42,522,2022-06-16,556000,Kannada,no,Yes,1,62,2022-06-16,1080p,237,18,No,0,Akhil Teja,9,2022,June,Thursday,Short
https://www.youtube.com/watch?v=801vCdFTt7g,5346171,Inside One of The Largest PRIVATE JETS in The World,Enes Yilmazer - YouTube,Enes Yilmazer,Male,27200000,447952948,00:16:36,996,2022-05-10,111000,English,yes,Yes,0,3868,2022-05-10,2160p,197,13,No,0,Rahul Singh,17,2022,May,Tuesday,Medium
https://www.youtube.com/watch?v=82VlSSGEhkE,130960,1958 Jeep Willys CJ3B - The First Ever SUV,https://www.youtube.com/c/FasBeam,Faisal Khan ,Male,1610000,649353263,00:15:48,948,2022-09-15,2500,English,no,Yes,1,128,2022-09-15,1080p,2103,14,No,7,Akhil Teja,16,2022,September,Thursday,Medium
https://www.youtube.com/watch?v=88Ew1NU7GrA,10370723,Car Crash Compilation 2022 #9,https://www.youtube.com/c/CarCrashDrivingfail,Car Crash - Driving Fail,Company,101000,31768603,00:06:55,415,2022-06-03,101000,English,no,Yes,3,2246,2022-06-03,1080p,48,1,No,1,prateek,7,2022,June,Friday,Short
https://www.youtube.com/watch?v=890wWM0lg94,7912055,Biggest Mystery in Aviation | What happened to MH370 Flight?,Dhruv Rathee - YouTube,Dhruv Rathee,Male,8680000,1100982120,00:20:32,1232,2022-01-31,345000,Hindi,yes,Yes,0,12188,2022-01-31,1080p,487,23,No,1,Rahul Singh,21,2022,January,Monday,Medium
https://www.youtube.com/watch?v=8-9oFxYFODE,56550661,Drag Race: Formula E Car vs Cheetah,ABB Formula E - YouTube,ABB Formula E,Company,769000,170263099,00:01:59,119,2017-11-28,767000,English,yes,Yes,0,19000,2017-11-28,1080p,2240,143,No,2,Rahul Singh,2,2017,November,Tuesday,Supershort
https://www.youtube.com/watch?v=89S-RbszwJE,141644942,Ava Max - Who's Laughing Now,Ava Max - YouTube,Ava Max,Female,58900000,2875362894,00:03:16,196,2020-07-30,1300000,English,no,Yes,0,39000,2020-07-30,1080p,158,6,Yes,0,Rahul Singh,3,2020,July,Thursday,Short
https://www.youtube.com/watch?v=8bPWXYM2ysU&t=10s,28494371,Childhood Dreams | Aakash Gupta | Stand-up Comedy | Crowd Work,https://www.youtube.com/c/AakashGupta,Aakash Gupta,Male,3360000,269017319,00:08:47,527,2020-12-19,1200000,Hindi,no,No,3,12192,2020-12-19,2160p,27,2,No,0,Harshit Prajapat,9,2020,December,Saturday,Short
https://www.youtube.com/watch?v=8I8wuFrp7gI,536737,Why Israels Doomsday Nationalists Want To Destroy This,https://www.youtube.com/c/ajplus,AJ+,Company,1210000,322197136,00:09:53,593,2022-06-02,13000,English,yes,Yes,3,7229,2022-06-02,1080p,5378,65,No,0,Syed safdar,10,2022,June,Thursday,Short
https://www.youtube.com/watch?v=8kPftujhLBo&t=65s,71798,"Barbell ""Biryani"" Meal Plan || High Protein tasty biryani",https://www.youtube.com/c/BarbellBiryani,Barbell Biryani,Male,96900,8120683,00:15:58,958,2022-05-28,3500,Telugu,no,Yes,0,248,2022-05-28,1080p,86,8,No,1,Akhil Teja,16,2022,May,Saturday,Medium
https://www.youtube.com/watch?v=8LKSwc-P-cE,259396,Motorola Edge 30 Fusion Overview,https://www.youtube.com/c/geekyranjit,Geekyranjit,Male,3320000,801193944,00:13:07,787,2022-09-13,6800,English,no,Yes,0,1075,2022-09-13,2160p,3205,149,No,0,Akhil Teja,13,2022,September,Tuesday,Medium
https://www.youtube.com/watch?v=8MapFmEnDa4,3527393,The True Cost Of Killer Drones | True Cost | Business Insider,https://www.youtube.com/user/businessinsider,Business Insider,Company,6860000,3134231533,00:11:46,706,2022-08-16,28000,English,yes,Yes,0,2675,2022-08-16,1080p,5319,78,No,13,prateek,12,2022,August,Tuesday,Medium
https://www.youtube.com/watch?v=8PopR3x-VMY,2329284,C Programming For Beginners | Learn C Programming | C Tutorial For Beginners | Edureka,https://www.youtube.com/c/edurekaIN,Edureka,Company,3530000,339868101,02:11:07,7867,2019-10-15,39000,English,yes,Yes,0,294,2019-10-15,1080p,7487,150,No,67,Syed safdar,131,2019,October,Tuesday,SuperLong
https://www.youtube.com/watch?v=-8VfKZCOo_I,124158710,Camila Cabello - Bam Bam (Official Music Video) ft. Ed Sheeran,https://www.youtube.com/channel/UCk0wwaFCIkxwSfi6gpRqQUw,Camila Cabello,Female,160000000,6165551266,00:04:16,256,2022-03-04,1700000,English,yes,Yes,3,36550,2022-03-04,1080p,180,41,No,2,Syed safdar,4,2022,March,Friday,Short
https://www.youtube.com/watch?v=9edWX7TTsLw,1462380,Who owns water?,DW Documentary - YouTube,DW Documentary,Company,4320000,708836991,00:42:26,2546,2022-08-24,11000,English,yes,Yes,3,3022,2022-08-24,1080p,857,22,No,0,Rahul Singh,42,2022,August,Wednesday,Long
https://www.youtube.com/watch?v=9ovBLDnUF1k,295899,My New Supercar Makeover!,Supercar Blondie - YouTube,Alex Hirschi,Female,97000000,1996301312,00:08:29,509,2022-09-03,11000,English,yes,Yes,0,824,2022-09-03,1080p,592,26,No,2,Rahul Singh,8,2022,September,Saturday,Short
https://www.youtube.com/watch?v=9Zd9qvJUr-o,1332084,"Dr. Anna Lembke: ""Your behavior will reset 100%""",https://www.youtube.com/c/dailyMOTIVATIONcontact,Daily Motivation,Company,2370000,115627718,00:08:18,498,2021-02-12,42000,English,yes,Yes,0,1742,2021-02-12,1080p,331,9,No,7,prateek,8,2021,February,Friday,Short
https://www.youtube.com/watch?v=a08a4SYvCQE,1303498,Attack the Pressure points in human body! Tamotsu Miyahira's Kung-fu.,https://www.youtube.com/c/kuroobiworld,Kuro-Obi World,Male,799000,318316297,00:13:52,832,2021-06-12,16000,English,yes,Yes,0,433,2021-06-12,1080p,892,14,No,0,prateek,14,2021,June,Saturday,Medium
https://www.youtube.com/watch?v=A3-pq1xwX0s&t=13s,24399, Our Banking System is Broken ??,https://www.youtube.com/channel/UCmKtFLP_iEtt8ddU3q8LFgA,America Chowrasta FinTech,Male,5220,62435,00:08:55,535,2022-08-28,1100,Telugu,no,Yes,1,205,2022-08-28,2160p,4,16,No,0,Akhil Teja,9,2022,August,Sunday,Short
https://www.youtube.com/watch?v=a3SoYFywAMg,1197091,Baap Baap Hota Hai | Baap Ki Shaadi,The Screen Patti - YouTube,The Screen Patti,Company,58500000,973013708,00:15:06,906,2022-07-15,54000,Hindi,yes,Yes,0,1593,2022-07-15,1080p,306,30,yes,12,Rahul Singh,15,2022,July,Friday,Medium
https://www.youtube.com/watch?v=aAbW8QoqHTo,455523,The Four Confidences by Ed Latimore,illacertus - YouTube,illacertus,Male,456000,29400394,00:10:51,651,2017-04-29,17000,English,yes,Yes,0,410,2017-04-29,1080p,96,6,No,0,Rahul Singh,11,2017,April,Saturday,Medium
https://www.youtube.com/watch?v=AF_f8kl8lJQ,8408040,Marvel's Wolverine - Reveal Trailer | PlayStation Showcase 2021,https://www.youtube.com/c/IGN,IGN,Company,16900000,14835705155,00:00:44,44,2021-09-10,227000,English,no,Yes,3,10017,2021-09-10,1080p,150697,9,No,42,Syed safdar,1,2021,September,Friday,Supershort
https://www.youtube.com/watch?v=afeisEQa5l8,23094616,Camila Cabello - First Man (LIVE at the 62nd GRAMMYs),https://www.youtube.com/channel/UCk0wwaFCIkxwSfi6gpRqQUw,Camila Cabello,Female,160000000,6165551266,00:04:08,248,2020-01-28,701000,English,yes,Yes,0,20484,2020-01-28,1080p,180,41,No,2,Syed safdar,4,2020,January,Tuesday,Short
https://www.youtube.com/watch?v=AjZ0KbJcav0,14687493,BELIEVE IN YOURSELF,Ben Lionel Scott - YouTube,Ben Lionel,Male,24000000,296395381,00:04:09,249,2014-09-07,164000,English,yes,Yes,0,3221,2014-09-07,1080p,203,1,No,0,Rahul Singh,4,2014,September,Sunday,Short
https://www.youtube.com/watch?v=Ak3vUWH0TMw,1446324,Sang-e-Mar Mar | OST by Rahat Fateh Ali Khan | HUM Music,https://www.youtube.com/c/HUMMusic,HUM Music,Company,262000,27664462,00:04:49,289,2021-02-04,9500,Hindi,no,Yes,0,347,2021-02-04,1080p,102,51,No,0,Harshit Prajapat,5,2021,February,Thursday,Short
https://www.youtube.com/watch?v=AlYJng7ptLA,1451,Ep9 Dhanushkodi Series FINALE,https://www.youtube.com/c/sandeepramesh,Sandeep Ramesh,Male,9180,490125,00:10:52,652,2022-03-19,122,Kannada,no,Yes,0,19,2022-03-19,1080p,182,9,No,1,Akhil Teja,11,2022,March,Saturday,Medium
https://www.youtube.com/watch?v=ALZHF5UqnU4,2317708089,Alone (Official Music Video),Marshmello - YouTube,Marshmello,Male,55900000,13620344429,00:03:19,199,2016-07-02,2300000,English,yes,Yes,3,1000000,2016-07-02,1080p,414,31,No,1,Rahul Singh,3,2016,July,Saturday,Short
https://www.youtube.com/watch?v=aqRxZSrJLEc,291111,Top Courses to Become a Data Analyst,https://www.youtube.com/c/LukeBarousse,Luke Barousse,Male,241000,10914197,00:13:34,814,2021-12-27,13000,English,yes,Yes,3,600,2021-12-27,2160p,79,11,No,1,prateek,14,2021,December,Monday,Medium
https://www.youtube.com/watch?v=asBy4EyYtI8,745314,Ultimate Knockouts: Heavyweight KOs | Full Episode | UFC Celebrates Black History Month,https://www.youtube.com/c/ufc,UFC - Ultimate Fighting Championship,Company,14200000,5647480813,00:23:49,1429,2022-03-01,6800,English,yes,Yes,1,953,2022-03-01,1080p,12552,527,No,8,Syed safdar,24,2022,March,Tuesday,Medium
https://www.youtube.com/watch?v=AujUm-8f1mI,661,??????? ?? ??? ?? ??? ?? ???? ?? gye????,https://www.youtube.com/channel/UCkWgI0zpvAl_f0tI8kFSuxQ,A Girl From Uk02,Female,322,13970,00:15:00,900,2022-09-13,0,Hindi,no,Yes,0,33,2022-09-13,1080p,14,0,No,0,prateek,15,2022,September,Tuesday,Medium
https://www.youtube.com/watch?v=B5bq3Jn62OE&t=26s,369794,Beware of CyberCrimes,https://www.youtube.com/channel/UCKk2f4aRbSCifjCRgRj8Rkg,PrasadLifeStyle,Male,396000,32618774,00:34:07,2047,2022-07-24,40000,Telugu,no,Yes,0,1557,2022-07-24,2160p,44,0,No,1,Akhil Teja,34,2022,July,Sunday,Long
https://www.youtube.com/watch?v=b5l_veRoLJc,62367,DISCIPLINE YOUR BRAIN | Wake Up Positive | Morning Motivational Speeches,https://www.youtube.com/c/Yourworldwithin,Eddie Pinero,Male,393000,68255306,01:05:23,3923,2022-09-16,771,English,yes,Yes,3,30,2022-09-16,2160p,618,8,No,0,prateek,65,2022,September,Friday,SuperLong
https://www.youtube.com/watch?v=bC0hlK7WGcM,9855561,How a 13 year old changed 'Impossible' to 'I'm Possible',TEDx Talks - YouTube,TEDx,Company,36300000,6764584344,00:14:33,873,2017-05-23,239000,English,yes,Yes,0,8200,2017-05-23,1080p,186267,6000,No,0,Rahul Singh,15,2017,May,Tuesday,Medium
https://www.youtube.com/watch?v=BD1o6sFDr0Y,1214860,Moving to a New City in USA,Flying Beast - YouTube,Gaurav Taneja,Male,7690000,3172759281,00:08:00,480,2022-09-21,57000,Hindi,no,Yes,0,1302,2022-09-21,1080p,1207,9,No,0,Rahul Singh,8,2022,September,Wednesday,Short
https://www.youtube.com/watch?v=BdwoRr4HaiQ,1200,Dreams Rush | Ayush Shrivastava,TEDx Talks - YouTube,TEDx,Company,36300000,6764584344,00:23:08,1388,2022-09-21,25,English,yes,Yes,0,6,2022-09-21,1080p,186267,6000,No,0,Rahul Singh,23,2022,September,Wednesday,Medium
https://www.youtube.com/watch?v=B-F319b5SuQ,4102167,TAOISM | The Power of Letting Go,https://www.youtube.com/c/Einzelg%C3%A4nger,Einzelgänger,Company,1530000,132033642,00:12:31,751,2020-02-14,136000,English,yes,Yes,3,3182,2020-02-14,1080p,212,17,No,0,prateek,13,2020,February,Friday,Medium
https://www.youtube.com/watch?v=BGA7Ee4jS2w,3810057,iPhone 14 Pro Max Unboxing & First Look - The Dynamic Island Magic,Technical Guruji - YouTube,Gaurav,Male,22400000,3107415994,00:08:56,536,2022-09-14,196000,Hindi,no,Yes,1,19653,2022-09-14,2160p,4661,16,No,1,Rahul Singh,9,2022,September,Wednesday,Short
https://www.youtube.com/watch?v=bkPCseCWOeI,273883,Alan Walker 'Origins EP' Out Now!,Alan Walker - YouTube,Alan Walker,Male,42300000,11872662189,00:00:25,25,2022-07-01,26000,English,yes,Yes,3,643,2022-07-01,1080p,323,53,No,1,Rahul Singh,0,2022,July,Friday,Supershort
https://www.youtube.com/watch?v=bLEFqhS5WmI,6459290,Marvel Studios Special Presentation: Werewolf By Night,Marvel Entertainment - YouTube,Marvel,Company,19700000,5183991691,00:01:26,86,2022-09-11,186000,English,yes,Yes,0,9000,2022-09-11,1080p,8061,185,No,0,Rahul Singh,1,2022,September,Sunday,Supershort
https://www.youtube.com/watch?v=BN9yqF6Um98,4268182,"Download a free audiobook version of ""Take a Nap: Change Your Life"" by Sara Mednick or Matthew Walker's ""Why We Sleep"" and support TED-Ed's nonprofit ",https://www.youtube.com/teded,Ted-Ed,Company,17500000,3335611114,00:04:57,297,2021-04-29,183000,English,yes,Yes,0,4322,2021-04-29,1080p,1960,83,No,0,prateek,5,2021,April,Thursday,Short
https://www.youtube.com/watch?v=BRbFsUcDElI,82985,The UnXplained: The Untold True Story of King Arthur (Season 3),https://www.youtube.com/user/historychannel,History,Company,10700000,3360425489,00:06:39,399,2022-09-04,1500,English,yes,Yes,1,123,2022-09-04,1080p,8530,461,No,2,Syed safdar,7,2022,September,Sunday,Short
https://www.youtube.com/watch?v=bs5Om2nY-0E,7829748,Qissa Missing Dimaag Ka : C.I.D Qtiyapa,The Viral Fever - YouTube,The Viral Fever,Company,11300000,1705723801,00:13:44,824,2014-07-10,140000,Hindi,no,Yes,0,5526,2014-07-10,1080p,443,52,No,6,Rahul Singh,14,2014,July,Thursday,Medium
https://www.youtube.com/watch?v=BTArwS4ljC4,3085,Create Netflix dashboard with Tableau in 30 minutes,https://www.youtube.com/c/DataScienceRoadMap,Datascience Roadmap,Company,5310,30390,00:29:57,1797,2022-09-09,54,English,yes,Yes,0,3,2022-09-09,1080p,58,2,No,0,prateek,30,2022,September,Friday,Medium
https://www.youtube.com/watch?v=bvWRMAU6V-c,494365879,"We Don't Talk About Bruno (From ""Encanto"")",DisneyMusicVEVO - YouTube,Disney,Company,30300000,25216557237,00:03:41,221,2021-12-29,4100000,English,yes,Yes,1,196433,2021-12-29,1080p,1812,43,No,2,Rahul Singh,4,2021,December,Wednesday,Short
https://www.youtube.com/watch?v=Bx0SjEV8H6g,12922204,0 Animals That Asked People for Help & Kindness !,https://www.youtube.com/channel/UCen0ko30XIeN5IARS3E_Znw,Mad Lab,Company,3760000,974032115,00:10:17,617,2022-04-15,148000,English,yes,Yes,0,4676,2022-04-15,1080p,168,2,No,0,prateek,10,2022,April,Friday,Short
https://www.youtube.com/watch?v=bziWhdqMY4E,41095,2000+ km Across North-East India,https://www.youtube.com/c/TollFreeTraveller,Toll Free Traveller,Male,137000,11673803,00:14:01,841,2021-12-05,2300,English,no,Yes,0,213,2021-12-05,1080p,198,32,No,1,Akhil Teja,14,2021,December,Sunday,Medium
https://www.youtube.com/watch?v=bzVEnC5LZpc,7275054,The World's First Floating Hotel Abandoned In North Korea,https://www.youtube.com/c/SideNote1,Sidenote,Company,322000,50791801,00:14:05,845,2020-04-21,100000,English,yes,Yes,0,4750,2020-04-21,1080p,23,1,No,1,prateek,14,2020,April,Tuesday,Medium
https://www.youtube.com/watch?v=c0-YxYM0Gi8,143081,AMAZING SURVIVOR Lives Through TWO Nuclear Explosions (Season 3) | The UnXplained,https://www.youtube.com/user/historychannel,History,Company,10700000,3360425489,00:06:10,370,2022-08-21,2800,English,yes,Yes,1,255,2022-08-21,1080p,8530,461,No,2,Syed safdar,6,2022,August,Sunday,Short
https://www.youtube.com/watch?v=C31rj-bZ7dA,10042529,REMEMBER YOUR DREAM - Motivational Video,https://www.youtube.com/c/AhmedIsmail2,Ahmed Ismail,Male,85100,13100480,00:07:19,439,2016-03-17,168000,English,yes,Yes,0,4208,2016-03-17,1080p,12,2,No,0,Syed safdar,7,2016,March,Thursday,Short
https://www.youtube.com/watch?v=c7LrqSxjJQQ,762017,How to Use Power BI | Create Your First Dashboard Now (Practice Files included),https://www.youtube.com/c/LeilaGharani,Leila Gharani,Female,1910000,162667679,00:23:02,1382,2021-12-06,12000,English,yes,Yes,1,521,2021-12-06,1080p,467,52,No,1,Syed safdar,23,2021,December,Monday,Medium
https://www.youtube.com/watch?v=cgMvFRUAd0s,248486,11 Ways You Can Overcome Fear & Anxiety,https://www.youtube.com/channel/UCbV60AGIHKz2xIGvbk0LLvg,Jay Shetty,Male,4500000,229547932,00:14:45,885,2021-08-30,8800,English,yes,Yes,0,266,2021-08-30,1080p,687,32,No,0,Syed safdar,15,2021,August,Monday,Medium
https://www.youtube.com/watch?v=cH4E_t3m3xM,485893499,"Selena Gomez, Marshmello - Wolves",Selena Gomez - YouTube,Selena Gomez,Female,31300000,11712643695,00:03:32,212,2017-11-18,4800000,English,yes,Yes,0,138000,2017-11-18,1080p,370,3,No,0,Rahul Singh,4,2017,November,Saturday,Short
https://www.youtube.com/watch?v=cL3pEe47qyk,568881,Full Documentary: Dark Web,https://www.youtube.com/c/jansonmedia,Janson Media,Company,820000,243873367,00:40:24,2424,2021-02-12,4700,English,yes,Yes,2,226,2021-02-12,1080p,1653,36,No,0,Syed safdar,40,2021,February,Friday,Long
https://www.youtube.com/watch?v=Cl618XVFKmc,14844789,Love is Love,Swati Sachdeva - YouTube,Swati Sachdeva,Female,5730000,48154159,00:08:52,532,2022-06-09,736000,Hindi,no,Yes,3,16540,2022-06-09,2160p,23,2,Yes,0,Rahul Singh,9,2022,June,Thursday,Short
https://www.youtube.com/watch?v=CLNd2XY_01k,18130367,Chidiya Ghar,Amit Bhadana - YouTube,Amit Bhadana,Male,24100000,2258746362,00:57:59,3479,2022-04-27,1300000,Hindi,yes,Yes,3,300416,2022-04-27,2160p,96,0,No,0,Rahul Singh,58,2022,April,Wednesday,Long
